frameid,trackerid,x_center,y_center,width,height
132,17,486.5,223.5,19.0,25.0
132,18,274.0,160.0,20.0,30.0
132,19,250.5,344.0,17.0,24.0
132,20,212.0,210.5,32.0,33.0
132,21,373.0,441.5,18.0,21.0
132,22,116.0,276.0,24.0,26.0
132,23,402.0,540.0,38.0,42.0
132,24,419.5,108.0,21.0,28.0
132,25,275.5,106.0,27.0,22.0
132,26,21.0,201.5,26.0,27.0
132,27,213.5,274.0,23.0,18.0
132,28,254.5,131.0,25.0,30.0
132,29,199.0,584.5,22.0,27.0
132,30,163.5,323.0,23.0,30.0
132,31,278.5,15.5,19.0,23.0
132,32,540.5,20.5,19.0,31.0
132,33,319.0,415.5,22.0,29.0
132,34,137.0,611.5,22.0,31.0
132,35,262.0,95.5,16.0,23.0
132,36,255.0,222.0,18.0,22.0
132,37,247.5,269.5,23.0,27.0
132,38,89.5,68.0,43.0,44.0
132,39,250.5,295.0,19.0,24.0
132,40,262.0,198.5,20.0,19.0
132,41,54.0,400.0,24.0,34.0
132,42,558.5,47.5,21.0,29.0
132,43,557.0,144.0,18.0,24.0
132,44,86.0,69.0,36.0,32.0
132,45,418.5,546.5,19.0,21.0
132,46,332.0,84.0,22.0,28.0
132,47,215.0,284.0,22.0,20.0
132,48,469.0,553.0,20.0,26.0
132,49,407.5,541.5,23.0,27.0
132,50,263.5,367.0,19.0,20.0
132,51,149.0,462.5,26.0,31.0
132,52,131.0,565.0,18.0,30.0
132,53,615.5,72.5,19.0,27.0
132,54,567.0,129.5,16.0,23.0
132,55,521.5,329.0,25.0,30.0
132,56,579.5,195.5,23.0,25.0
132,57,530.0,185.0,22.0,22.0
132,58,253.5,376.5,23.0,23.0
132,59,515.5,248.0,21.0,26.0
132,60,564.5,290.5,23.0,29.0
132,61,588.0,91.0,18.0,24.0
132,62,106.0,48.5,24.0,29.0
132,63,630.0,299.5,20.0,29.0
132,64,142.0,636.5,20.0,7.0
133,0,235.5,177.5,55.0,55.0
133,1,348.0,440.5,80.0,97.0
133,2,365.0,418.0,18.0,22.0
133,3,311.0,198.0,22.0,20.0
133,4,103.0,247.5,20.0,25.0
133,5,357.0,312.5,24.0,25.0
133,6,410.5,416.0,23.0,24.0
133,7,550.0,478.0,20.0,20.0
133,8,234.5,170.0,21.0,24.0
133,9,377.5,294.5,17.0,19.0
133,10,342.5,359.5,21.0,35.0
133,11,81.0,204.0,20.0,28.0
133,12,605.5,419.0,27.0,30.0
133,13,387.0,140.5,24.0,25.0
133,14,436.0,84.0,28.0,30.0
133,15,235.5,511.5,25.0,31.0
133,16,486.5,223.5,19.0,25.0
133,17,402.5,192.0,21.0,30.0
133,18,373.0,441.5,18.0,21.0
133,19,250.5,344.0,17.0,24.0
133,20,276.0,106.0,26.0,22.0
133,21,254.5,131.0,25.0,30.0
133,22,116.0,276.0,24.0,26.0
133,23,199.0,585.0,22.0,28.0
133,24,212.0,210.5,32.0,33.0
133,25,213.5,274.0,23.0,18.0
133,26,419.5,108.5,21.0,27.0
133,27,402.0,539.5,38.0,43.0
133,28,274.0,160.5,20.0,29.0
133,29,137.0,612.0,22.0,30.0
133,30,540.5,20.5,19.0,31.0
133,31,163.5,323.0,23.0,30.0
133,32,20.5,201.0,25.0,26.0
133,33,319.0,415.5,22.0,29.0
133,34,278.5,15.0,19.0,22.0
133,35,250.5,295.0,19.0,24.0
133,36,248.5,269.5,23.0,27.0
133,37,255.0,221.5,18.0,23.0
133,38,262.0,95.5,16.0,23.0
133,39,88.5,68.0,43.0,44.0
133,40,262.0,197.5,20.0,19.0
133,41,557.0,144.0,18.0,24.0
133,42,559.0,47.5,20.0,29.0
133,43,54.5,399.5,23.0,33.0
133,44,418.0,546.5,20.0,21.0
133,45,86.5,69.0,35.0,32.0
133,46,469.0,554.5,20.0,25.0
133,47,332.0,84.0,22.0,28.0
133,48,407.0,541.5,22.0,27.0
133,49,264.0,367.0,20.0,20.0
133,50,146.5,463.5,27.0,31.0
133,51,131.5,564.5,17.0,29.0
133,52,519.5,328.0,25.0,28.0
133,53,566.0,129.5,16.0,23.0
133,54,614.5,72.0,19.0,26.0
133,55,564.5,289.5,21.0,29.0
133,56,581.0,195.5,22.0,25.0
133,57,105.5,46.0,23.0,28.0
133,58,514.0,246.0,20.0,26.0
133,59,530.5,186.0,23.0,22.0
133,60,253.0,377.5,24.0,25.0
133,61,586.0,89.0,18.0,24.0
133,62,630.5,300.0,19.0,28.0
133,63,525.0,197.5,26.0,25.0
133,64,575.5,636.5,23.0,7.0
133,65,142.5,636.5,19.0,7.0
134,0,235.5,177.5,55.0,55.0
134,1,348.0,440.5,80.0,97.0
134,2,365.0,418.0,18.0,22.0
134,3,311.0,198.0,22.0,20.0
134,4,198.5,584.5,21.0,27.0
134,5,357.0,312.5,24.0,25.0
134,6,103.0,247.5,20.0,25.0
134,7,550.0,477.5,20.0,21.0
134,8,410.5,416.5,23.0,25.0
134,9,377.5,294.5,17.0,19.0
134,10,342.5,360.0,21.0,34.0
134,11,234.5,170.0,21.0,24.0
134,12,436.0,84.0,28.0,30.0
134,13,605.5,419.0,27.0,30.0
134,14,373.0,441.5,18.0,21.0
134,15,81.0,204.0,20.0,28.0
134,16,274.0,160.0,20.0,30.0
134,17,235.5,512.0,25.0,30.0
134,18,386.5,140.0,25.0,26.0
134,19,136.5,610.5,21.0,29.0
134,20,319.0,417.0,22.0,30.0
134,21,402.5,192.0,21.0,30.0
134,22,251.0,343.5,18.0,23.0
134,23,541.0,21.5,18.0,31.0
134,24,115.5,276.0,23.0,26.0
134,25,211.5,211.0,33.0,34.0
134,26,254.0,131.0,24.0,30.0
134,27,275.5,106.0,27.0,22.0
134,28,402.0,539.5,38.0,43.0
134,29,419.5,108.0,21.0,28.0
134,30,213.5,274.0,23.0,18.0
134,31,20.5,201.0,25.0,26.0
134,32,163.5,323.0,23.0,30.0
134,33,278.5,15.0,19.0,22.0
134,34,559.0,47.5,20.0,29.0
134,35,557.0,144.5,18.0,23.0
134,36,486.0,223.5,18.0,25.0
134,37,262.0,95.5,16.0,23.0
134,38,255.0,221.5,18.0,23.0
134,39,86.5,69.0,35.0,32.0
134,40,247.5,269.5,23.0,27.0
134,41,88.0,67.0,44.0,44.0
134,42,54.0,399.5,24.0,33.0
134,43,262.0,197.5,20.0,19.0
134,44,250.5,294.5,19.0,23.0
134,45,418.0,546.5,20.0,21.0
134,46,131.0,566.0,18.0,30.0
134,47,615.0,71.5,18.0,27.0
134,48,565.5,128.5,15.0,23.0
134,49,331.5,84.0,23.0,28.0
134,50,264.0,367.5,20.0,21.0
134,51,469.5,555.0,21.0,24.0
134,52,407.5,542.0,23.0,26.0
134,53,140.5,463.0,27.0,30.0
134,54,576.5,198.0,23.0,24.0
134,55,512.0,326.0,26.0,28.0
134,56,531.0,187.0,22.0,24.0
134,57,514.0,196.0,24.0,24.0
134,58,561.5,275.0,21.0,28.0
134,59,246.5,374.5,23.0,23.0
134,60,6.5,350.0,13.0,24.0
134,61,141.5,636.5,19.0,7.0
134,62,582.5,102.0,17.0,24.0
134,63,506.0,244.0,20.0,26.0
134,64,97.0,45.5,24.0,31.0
135,0,235.5,177.5,55.0,55.0
135,1,348.0,440.5,80.0,97.0
135,2,365.0,418.0,18.0,22.0
135,3,402.5,192.0,21.0,30.0
135,4,311.0,198.0,22.0,20.0
135,5,103.0,247.5,20.0,25.0
135,6,357.0,312.0,24.0,26.0
135,7,550.0,477.5,20.0,21.0
135,8,410.5,416.5,23.0,25.0
135,9,377.0,294.5,18.0,19.0
135,10,81.0,204.0,20.0,28.0
135,11,234.5,170.0,21.0,24.0
135,12,605.5,419.0,27.0,30.0
135,13,343.0,360.0,22.0,34.0
135,14,435.5,84.0,27.0,30.0
135,15,386.5,140.0,25.0,26.0
135,16,115.5,276.0,23.0,26.0
135,17,373.0,441.5,18.0,21.0
135,18,235.5,512.0,25.0,30.0
135,19,251.0,344.0,18.0,24.0
135,20,137.0,611.0,22.0,30.0
135,21,319.0,417.0,22.0,30.0
135,22,274.0,160.0,20.0,30.0
135,23,198.5,585.0,23.0,28.0
135,24,540.5,20.5,19.0,31.0
135,25,212.0,210.5,32.0,33.0
135,26,419.5,108.5,21.0,27.0
135,27,275.0,106.0,26.0,22.0
135,28,402.0,540.0,38.0,42.0
135,29,213.5,274.0,23.0,18.0
135,30,254.0,131.0,24.0,30.0
135,31,20.5,201.0,25.0,26.0
135,32,163.5,323.0,23.0,30.0
135,33,278.5,15.0,19.0,22.0
135,34,557.0,143.0,18.0,24.0
135,35,262.0,95.5,16.0,23.0
135,36,558.5,47.5,21.0,29.0
135,37,255.0,221.5,18.0,23.0
135,38,248.0,269.5,22.0,27.0
135,39,264.0,367.5,20.0,21.0
135,40,53.5,399.0,23.0,34.0
135,41,486.0,223.0,18.0,24.0
135,42,262.0,197.5,20.0,19.0
135,43,250.5,294.5,19.0,23.0
135,44,418.0,547.0,20.0,22.0
135,45,85.5,69.5,35.0,31.0
135,46,88.0,67.5,44.0,45.0
135,47,469.5,556.0,21.0,24.0
135,48,407.5,542.0,23.0,26.0
135,49,565.5,129.0,15.0,22.0
135,50,614.0,71.5,18.0,27.0
135,51,136.5,467.5,27.0,31.0
135,52,509.0,323.5,24.0,29.0
135,53,331.0,84.0,22.0,28.0
135,54,129.5,568.0,19.0,30.0
135,55,576.5,197.5,23.0,25.0
135,56,530.5,186.5,21.0,23.0
135,57,241.0,375.5,24.0,25.0
135,58,7.5,346.0,15.0,22.0
135,59,627.5,310.5,19.0,21.0
135,60,520.0,203.0,22.0,26.0
135,61,140.5,636.5,19.0,7.0
135,62,575.0,101.0,18.0,22.0
135,63,565.5,271.0,23.0,28.0
135,64,95.0,40.0,24.0,32.0
135,65,505.5,243.0,21.0,26.0
136,0,348.0,440.5,80.0,97.0
136,1,235.0,177.5,54.0,55.0
136,2,365.0,418.0,18.0,22.0
136,3,311.0,198.0,22.0,20.0
136,4,103.0,247.5,20.0,25.0
136,5,357.0,312.0,24.0,26.0
136,6,402.0,192.0,20.0,30.0
136,7,550.0,477.5,20.0,21.0
136,8,410.5,416.5,23.0,25.0
136,9,81.0,204.0,20.0,28.0
136,10,377.5,294.5,17.0,19.0
136,11,343.0,360.0,22.0,34.0
136,12,435.5,84.0,27.0,30.0
136,13,605.5,419.0,27.0,30.0
136,14,234.5,170.0,21.0,24.0
136,15,115.5,276.0,23.0,26.0
136,16,386.5,140.0,25.0,26.0
136,17,235.5,512.0,25.0,30.0
136,18,318.5,417.5,21.0,31.0
136,19,373.0,441.5,18.0,21.0
136,20,540.5,20.5,19.0,31.0
136,21,250.5,344.0,17.0,24.0
136,22,211.0,211.0,32.0,34.0
136,23,275.0,106.0,26.0,22.0
136,24,274.0,160.0,20.0,30.0
136,25,254.0,131.0,24.0,30.0
136,26,419.0,108.5,22.0,27.0
136,27,402.0,539.5,38.0,43.0
136,28,20.5,201.0,25.0,26.0
136,29,87.0,69.5,42.0,41.0
136,30,136.5,610.0,21.0,30.0
136,31,213.5,274.0,23.0,18.0
136,32,278.5,15.0,19.0,22.0
136,33,558.5,47.5,21.0,29.0
136,34,198.5,584.0,23.0,28.0
136,35,557.5,143.5,19.0,23.0
136,36,163.0,322.5,24.0,29.0
136,37,262.0,95.5,16.0,23.0
136,38,264.5,368.0,21.0,20.0
136,39,255.0,221.5,18.0,23.0
136,40,248.0,270.0,22.0,26.0
136,41,54.0,399.5,24.0,33.0
136,42,262.0,197.5,20.0,19.0
136,43,250.5,295.0,19.0,24.0
136,44,486.0,223.5,18.0,25.0
136,45,471.0,556.0,22.0,24.0
136,46,418.0,546.5,20.0,21.0
136,47,85.5,69.0,35.0,32.0
136,48,614.0,71.5,18.0,27.0
136,49,575.0,198.5,22.0,25.0
136,50,128.0,566.0,18.0,30.0
136,51,407.5,542.0,23.0,26.0
136,52,136.0,471.5,26.0,31.0
136,53,331.0,84.0,22.0,28.0
136,54,509.0,323.0,24.0,28.0
136,55,565.5,129.0,15.0,22.0
136,56,240.0,372.5,24.0,25.0
136,57,530.0,184.5,22.0,25.0
136,58,93.5,30.5,23.0,29.0
136,59,10.0,348.5,18.0,21.0
136,60,625.0,310.5,20.0,21.0
136,61,140.5,636.0,19.0,8.0
136,62,498.0,245.0,20.0,26.0
136,63,573.0,105.5,16.0,21.0
136,64,524.5,201.5,21.0,27.0
137,0,347.5,440.5,81.0,97.0
137,1,235.0,177.5,54.0,55.0
137,2,365.0,418.0,18.0,22.0
137,3,357.0,312.0,24.0,26.0
137,4,311.0,198.0,22.0,20.0
137,5,103.0,247.5,20.0,25.0
137,6,550.0,478.0,20.0,20.0
137,7,410.5,416.5,23.0,25.0
137,8,402.0,192.0,20.0,30.0
137,9,343.0,360.0,22.0,34.0
137,10,80.5,204.0,21.0,28.0
137,11,318.0,418.0,22.0,30.0
137,12,234.5,170.0,21.0,24.0
137,13,377.0,294.5,18.0,19.0
137,14,605.5,419.0,27.0,30.0
137,15,435.5,84.0,27.0,30.0
137,16,386.5,140.0,25.0,26.0
137,17,115.5,276.0,23.0,26.0
137,18,235.5,512.0,25.0,30.0
137,19,373.0,441.5,18.0,21.0
137,20,274.0,160.0,20.0,30.0
137,21,275.5,106.0,27.0,22.0
137,22,211.0,210.5,32.0,33.0
137,23,540.5,20.5,19.0,31.0
137,24,254.0,131.0,24.0,30.0
137,25,419.0,108.5,22.0,27.0
137,26,20.5,201.5,25.0,27.0
137,27,402.0,539.5,38.0,43.0
137,28,198.0,584.5,22.0,27.0
137,29,163.0,323.0,24.0,30.0
137,30,250.5,344.0,17.0,24.0
137,31,214.0,283.5,22.0,19.0
137,32,278.5,15.0,19.0,22.0
137,33,136.5,610.0,21.0,30.0
137,34,557.0,144.0,18.0,24.0
137,35,262.0,95.5,16.0,23.0
137,36,255.0,221.5,18.0,23.0
137,37,558.5,47.5,21.0,29.0
137,38,87.5,69.0,41.0,42.0
137,39,248.0,269.5,22.0,27.0
137,40,486.5,223.5,19.0,25.0
137,41,264.5,368.5,21.0,21.0
137,42,262.0,197.5,20.0,19.0
137,43,54.0,399.5,24.0,33.0
137,44,250.5,295.0,19.0,24.0
137,45,418.0,546.5,20.0,21.0
137,46,470.5,556.0,21.0,24.0
137,47,614.0,71.5,18.0,27.0
137,48,575.5,198.5,23.0,25.0
137,49,85.5,68.0,35.0,32.0
137,50,135.0,473.0,28.0,32.0
137,51,128.5,566.0,19.0,30.0
137,52,407.5,542.0,23.0,26.0
137,53,331.0,84.0,22.0,28.0
137,54,565.5,130.0,15.0,22.0
137,55,510.0,322.5,24.0,29.0
137,56,93.5,29.0,25.0,30.0
137,57,239.5,370.0,25.0,26.0
137,58,530.5,184.5,21.0,25.0
137,59,10.5,346.0,19.0,22.0
137,60,140.5,636.0,19.0,8.0
137,61,571.0,105.0,16.0,22.0
137,62,497.0,246.0,20.0,24.0
137,63,623.0,311.0,20.0,22.0
137,64,526.0,201.0,22.0,26.0
138,0,347.5,440.5,81.0,97.0
138,1,235.0,177.5,54.0,55.0
138,2,365.0,418.0,18.0,22.0
138,3,311.0,198.0,22.0,20.0
138,4,357.0,312.0,24.0,26.0
138,5,103.0,247.5,20.0,25.0
138,6,550.0,478.0,20.0,20.0
138,7,80.5,204.0,21.0,28.0
138,8,410.5,416.5,23.0,25.0
138,9,343.0,360.0,22.0,34.0
138,10,234.5,170.0,21.0,24.0
138,11,605.5,419.0,27.0,30.0
138,12,377.5,294.5,17.0,19.0
138,13,318.5,418.0,21.0,30.0
138,14,373.0,441.5,18.0,21.0
138,15,435.0,84.0,28.0,30.0
138,16,402.0,192.0,20.0,30.0
138,17,115.5,276.0,23.0,26.0
138,18,386.5,140.0,25.0,26.0
138,19,235.5,512.0,25.0,30.0
138,20,540.5,21.5,19.0,31.0
138,21,275.0,106.0,26.0,22.0
138,22,137.0,610.0,22.0,30.0
138,23,211.0,211.0,32.0,34.0
138,24,419.5,108.5,21.0,27.0
138,25,274.0,160.0,20.0,30.0
138,26,254.0,131.0,24.0,30.0
138,27,213.5,274.0,23.0,18.0
138,28,402.0,539.5,38.0,43.0
138,29,20.5,201.0,25.0,26.0
138,30,163.0,323.0,24.0,30.0
138,31,278.5,15.0,19.0,22.0
138,32,250.5,344.0,17.0,24.0
138,33,558.5,47.5,21.0,29.0
138,34,262.0,95.5,16.0,23.0
138,35,87.5,67.5,43.0,43.0
138,36,255.0,221.5,18.0,23.0
138,37,198.0,584.0,22.0,28.0
138,38,557.5,143.5,19.0,25.0
138,39,264.5,368.5,21.0,21.0
138,40,247.5,269.5,23.0,27.0
138,41,54.0,399.5,24.0,33.0
138,42,486.0,223.5,18.0,25.0
138,43,250.5,295.0,19.0,24.0
138,44,262.0,197.5,20.0,19.0
138,45,129.0,565.0,18.0,30.0
138,46,418.0,546.5,20.0,21.0
138,47,470.5,556.5,21.0,23.0
138,48,614.5,71.5,19.0,27.0
138,49,87.0,68.5,36.0,33.0
138,50,407.0,542.0,22.0,26.0
138,51,214.5,283.5,23.0,19.0
138,52,575.0,197.5,22.0,25.0
138,53,130.5,475.5,27.0,31.0
138,54,331.0,84.0,22.0,28.0
138,55,511.5,319.5,25.0,29.0
138,56,531.0,185.0,20.0,24.0
138,57,237.5,369.5,25.0,27.0
138,58,566.0,129.0,16.0,22.0
138,59,13.5,341.0,19.0,24.0
138,60,97.0,27.0,26.0,30.0
138,61,576.5,112.0,17.0,22.0
138,62,516.0,633.0,18.0,14.0
138,63,141.5,636.0,19.0,8.0
138,64,569.0,262.5,20.0,27.0
138,65,493.5,245.0,21.0,26.0
138,66,526.0,201.0,20.0,26.0
138,67,38.0,636.0,22.0,8.0
139,0,235.0,177.5,54.0,55.0
139,1,347.5,440.5,81.0,97.0
139,2,365.0,418.0,18.0,22.0
139,3,357.0,312.0,24.0,26.0
139,4,311.0,198.0,22.0,20.0
139,5,550.0,477.5,20.0,21.0
139,6,103.0,247.5,20.0,25.0
139,7,80.5,204.0,21.0,28.0
139,8,410.5,416.5,23.0,25.0
139,9,343.0,360.0,22.0,34.0
139,10,234.5,170.0,21.0,24.0
139,11,377.0,294.0,18.0,20.0
139,12,386.5,140.0,25.0,26.0
139,13,115.5,276.0,23.0,26.0
139,14,605.5,419.0,27.0,30.0
139,15,435.0,84.0,28.0,30.0
139,16,401.5,191.5,21.0,31.0
139,17,235.5,512.0,25.0,30.0
139,18,318.0,417.5,22.0,31.0
139,19,198.5,584.0,23.0,28.0
139,20,373.0,441.5,18.0,21.0
139,21,88.5,68.0,43.0,44.0
139,22,211.0,211.0,32.0,34.0
139,23,136.0,610.5,22.0,31.0
139,24,275.0,106.0,26.0,22.0
139,25,558.5,47.5,21.0,29.0
139,26,419.5,108.5,21.0,27.0
139,27,21.0,201.0,26.0,26.0
139,28,540.5,21.0,19.0,32.0
139,29,402.0,539.5,38.0,43.0
139,30,254.0,131.0,24.0,30.0
139,31,274.0,160.0,20.0,30.0
139,32,213.5,274.0,23.0,18.0
139,33,278.5,15.0,19.0,22.0
139,34,162.5,322.0,23.0,30.0
139,35,262.0,96.0,16.0,24.0
139,36,255.0,222.0,18.0,22.0
139,37,557.5,144.5,19.0,23.0
139,38,247.5,269.5,23.0,27.0
139,39,263.5,368.5,21.0,21.0
139,40,250.5,344.5,17.0,23.0
139,41,53.5,399.0,23.0,34.0
139,42,86.5,69.0,35.0,32.0
139,43,129.0,565.5,18.0,29.0
139,44,262.0,197.5,20.0,19.0
139,45,417.5,547.0,19.0,22.0
139,46,250.5,294.0,19.0,24.0
139,47,469.5,557.0,21.0,22.0
139,48,614.0,71.5,18.0,27.0
139,49,407.0,542.0,22.0,26.0
139,50,214.5,283.5,23.0,19.0
139,51,128.0,480.0,26.0,32.0
139,52,512.0,318.0,24.0,28.0
139,53,331.0,85.0,22.0,28.0
139,54,486.0,223.0,18.0,24.0
139,55,99.0,13.0,20.0,26.0
139,56,574.5,197.5,21.0,25.0
139,57,232.5,366.0,25.0,26.0
139,58,531.0,184.5,18.0,23.0
139,59,510.0,633.0,20.0,14.0
139,60,141.0,636.0,20.0,8.0
139,61,566.5,128.0,15.0,24.0
139,62,573.5,250.5,21.0,29.0
139,63,17.0,348.0,20.0,22.0
139,64,621.0,319.0,22.0,26.0
139,65,36.5,636.5,21.0,7.0
140,0,235.0,177.0,54.0,56.0
140,1,347.5,440.5,81.0,97.0
140,2,365.0,418.0,18.0,22.0
140,3,311.0,198.0,22.0,20.0
140,4,357.0,312.0,24.0,26.0
140,5,550.0,477.5,20.0,21.0
140,6,103.0,247.5,20.0,25.0
140,7,80.5,204.0,21.0,28.0
140,8,410.5,416.5,23.0,25.0
140,9,343.0,360.0,22.0,34.0
140,10,234.5,169.5,21.0,25.0
140,11,377.0,294.0,18.0,20.0
140,12,115.5,276.0,23.0,26.0
140,13,605.5,419.0,27.0,30.0
140,14,435.0,84.0,28.0,30.0
140,15,386.5,140.0,25.0,26.0
140,16,318.0,417.5,22.0,31.0
140,17,558.5,47.5,21.0,29.0
140,18,401.5,191.5,21.0,31.0
140,19,235.5,512.0,25.0,30.0
140,20,21.0,201.5,26.0,27.0
140,21,198.5,584.0,23.0,28.0
140,22,373.0,441.5,18.0,21.0
140,23,211.0,211.0,32.0,34.0
140,24,136.0,610.0,22.0,30.0
140,25,275.0,106.0,26.0,22.0
140,26,419.5,108.0,21.0,28.0
140,27,540.5,21.5,19.0,31.0
140,28,274.0,160.0,20.0,30.0
140,29,402.0,539.5,38.0,43.0
140,30,162.5,322.5,23.0,31.0
140,31,253.5,131.0,25.0,30.0
140,32,213.5,274.0,23.0,18.0
140,33,89.0,68.0,42.0,44.0
140,34,278.5,15.5,19.0,23.0
140,35,262.0,96.0,16.0,24.0
140,36,255.0,222.0,18.0,22.0
140,37,264.5,368.5,21.0,21.0
140,38,557.5,145.0,19.0,24.0
140,39,250.0,344.0,18.0,24.0
140,40,247.5,269.5,23.0,27.0
140,41,262.0,197.5,20.0,19.0
140,42,54.0,399.0,24.0,34.0
140,43,129.5,565.5,19.0,29.0
140,44,86.5,69.0,35.0,32.0
140,45,250.5,294.0,19.0,24.0
140,46,417.5,547.0,19.0,22.0
140,47,469.5,557.0,21.0,22.0
140,48,614.0,71.5,18.0,27.0
140,49,214.5,284.0,23.0,20.0
140,50,512.5,318.0,23.0,28.0
140,51,407.5,542.0,23.0,26.0
140,52,126.5,482.5,27.0,33.0
140,53,530.5,184.5,19.0,23.0
140,54,485.5,224.0,19.0,26.0
140,55,331.0,85.0,22.0,28.0
140,56,97.5,12.5,19.0,25.0
140,57,231.0,365.5,26.0,27.0
140,58,574.0,197.5,22.0,25.0
140,59,567.0,129.0,16.0,24.0
140,60,141.0,636.5,20.0,7.0
140,61,573.0,250.5,20.0,29.0
140,62,135.5,535.0,17.0,20.0
140,63,17.5,351.5,19.0,21.0
140,64,35.5,636.5,21.0,7.0
140,65,524.5,205.5,23.0,27.0
140,66,624.5,321.5,21.0,25.0
141,0,347.5,440.5,81.0,97.0
141,1,235.0,177.0,54.0,56.0
141,2,365.0,418.0,18.0,22.0
141,3,311.0,198.0,22.0,20.0
141,4,357.0,312.0,24.0,26.0
141,5,103.0,248.0,20.0,26.0
141,6,550.0,477.5,20.0,21.0
141,7,80.5,204.0,21.0,28.0
141,8,410.5,416.5,23.0,25.0
141,9,343.0,360.0,22.0,34.0
141,10,318.0,418.0,22.0,30.0
141,11,377.0,294.0,18.0,20.0
141,12,234.5,169.5,21.0,25.0
141,13,115.5,276.0,23.0,26.0
141,14,435.0,84.0,28.0,30.0
141,15,605.5,419.0,27.0,30.0
141,16,198.0,584.5,22.0,27.0
141,17,401.5,191.0,21.0,30.0
141,18,386.5,140.0,25.0,26.0
141,19,136.0,610.5,22.0,31.0
141,20,235.5,512.0,25.0,30.0
141,21,373.0,441.5,18.0,21.0
141,22,275.0,106.0,26.0,22.0
141,23,211.0,211.0,32.0,34.0
141,24,21.0,201.5,26.0,27.0
141,25,419.5,108.5,21.0,27.0
141,26,263.5,368.5,21.0,21.0
141,27,540.5,21.0,19.0,32.0
141,28,88.5,67.5,43.0,45.0
141,29,558.5,47.5,21.0,29.0
141,30,274.0,159.5,20.0,29.0
141,31,402.0,539.5,38.0,43.0
141,32,162.5,322.5,23.0,31.0
141,33,253.5,131.0,25.0,30.0
141,34,531.0,183.5,18.0,23.0
141,35,278.5,15.0,19.0,22.0
141,36,213.5,274.0,23.0,18.0
141,37,262.0,96.0,16.0,24.0
141,38,255.0,221.5,18.0,23.0
141,39,250.0,344.0,18.0,24.0
141,40,247.5,269.5,23.0,27.0
141,41,54.0,399.5,24.0,33.0
141,42,262.0,197.5,20.0,19.0
141,43,417.0,547.5,20.0,21.0
141,44,250.5,294.5,19.0,25.0
141,45,469.5,557.0,21.0,24.0
141,46,557.5,144.5,19.0,25.0
141,47,614.0,71.5,18.0,27.0
141,48,129.5,566.5,17.0,27.0
141,49,329.5,82.0,23.0,28.0
141,50,85.5,69.0,35.0,32.0
141,51,407.5,542.0,23.0,26.0
141,52,214.5,283.5,23.0,19.0
141,53,486.0,223.5,20.0,25.0
141,54,514.0,319.0,24.0,28.0
141,55,125.0,487.5,28.0,33.0
141,56,572.5,197.0,23.0,26.0
141,57,228.5,363.0,25.0,26.0
141,58,525.0,215.0,24.0,28.0
141,59,566.0,129.0,16.0,24.0
141,60,141.0,636.0,20.0,8.0
141,61,486.0,237.0,20.0,24.0
141,62,572.5,247.5,21.0,29.0
141,63,24.5,354.5,19.0,21.0
141,64,130.5,541.5,19.0,21.0
141,65,92.5,13.0,19.0,24.0
142,0,347.5,440.5,81.0,97.0
142,1,235.0,177.5,54.0,55.0
142,2,365.0,418.0,18.0,22.0
142,3,311.0,198.0,22.0,20.0
142,4,103.0,248.0,20.0,26.0
142,5,357.0,312.0,24.0,26.0
142,6,550.0,477.5,20.0,21.0
142,7,80.5,204.0,21.0,28.0
142,8,410.5,416.5,23.0,25.0
142,9,343.0,360.0,22.0,34.0
142,10,234.5,170.0,21.0,24.0
142,11,377.0,294.0,18.0,20.0
142,12,318.0,418.0,22.0,30.0
142,13,605.5,419.0,27.0,30.0
142,14,435.0,84.0,28.0,30.0
142,15,115.5,276.0,23.0,26.0
142,16,401.5,191.0,21.0,30.0
142,17,386.5,140.0,25.0,26.0
142,18,198.0,584.5,22.0,27.0
142,19,235.5,512.0,25.0,30.0
142,20,136.0,610.0,22.0,30.0
142,21,559.0,47.5,20.0,29.0
142,22,211.0,211.0,32.0,34.0
142,23,373.0,441.5,18.0,21.0
142,24,21.0,201.5,26.0,27.0
142,25,275.5,106.0,27.0,22.0
142,26,263.5,368.5,21.0,21.0
142,27,541.0,21.5,18.0,31.0
142,28,419.5,108.5,21.0,27.0
142,29,89.0,68.5,44.0,45.0
142,30,274.0,160.0,20.0,30.0
142,31,162.0,322.0,24.0,30.0
142,32,402.0,539.5,38.0,43.0
142,33,253.5,131.0,25.0,30.0
142,34,278.5,15.5,19.0,23.0
142,35,531.0,182.5,18.0,23.0
142,36,214.0,283.0,22.0,20.0
142,37,255.0,221.5,18.0,23.0
142,38,262.0,95.5,16.0,23.0
142,39,249.5,344.0,17.0,24.0
142,40,247.5,269.5,23.0,27.0
142,41,262.0,197.5,20.0,19.0
142,42,53.5,399.0,23.0,34.0
142,43,250.5,294.0,19.0,24.0
142,44,469.5,557.5,21.0,23.0
142,45,417.0,547.5,20.0,21.0
142,46,557.0,144.5,18.0,25.0
142,47,129.5,566.0,17.0,28.0
142,48,86.0,69.0,36.0,32.0
142,49,614.5,71.5,19.0,27.0
142,50,329.0,80.0,22.0,28.0
142,51,407.5,542.0,23.0,26.0
142,52,514.0,319.5,24.0,27.0
142,53,485.5,223.5,19.0,25.0
142,54,226.5,362.0,25.0,26.0
142,55,93.0,12.0,18.0,24.0
